DATA ELABORAZIONE,REGIONE,PROVINCIA,COD_ISTAT_COMUNE,COMUNE,RESIDENTI
28-08-2023,LOMBARDIA,SONDRIO,014031,GEROLA ALTA,166
28-08-2023,LOMBARDIA,SONDRIO,014032,GORDONA,1964
28-08-2023,LOMBARDIA,SONDRIO,014033,GROSIO,4331
28-08-2023,LOMBARDIA,SONDRIO,014034,GROSOTTO,1643
28-08-2023,LOMBARDIA,SONDRIO,014036,LANZADA,1256
28-08-2023,LOMBARDIA,SONDRIO,014037,LIVIGNO,6849
28-08-2023,LOMBARDIA,SONDRIO,014038,LOVERO,616
28-08-2023,LOMBARDIA,SONDRIO,014035,MADESIMO,509
28-08-2023,LOMBARDIA,SONDRIO,014039,MANTELLO,750
28-08-2023,LOMBARDIA,SONDRIO,014040,MAZZO DI VALTELLINA,1024
28-08-2023,LOMBARDIA,SONDRIO,014041,MELLO,934
28-08-2023,LOMBARDIA,SONDRIO,014043,MESE,1848
28-08-2023,LOMBARDIA,SONDRIO,014044,MONTAGNA IN VALTELLINA,2979
28-08-2023,LOMBARDIA,SONDRIO,014045,MORBEGNO,12362
28-08-2023,LOMBARDIA,SONDRIO,014046,NOVATE MEZZOLA,1925
28-08-2023,LOMBARDIA,SONDRIO,014047,PEDESINA,36
28-08-2023,LOMBARDIA,SONDRIO,014048,PIANTEDO,1438
28-08-2023,LOMBARDIA,SONDRIO,014049,PIATEDA,2077
28-08-2023,LOMBARDIA,SONDRIO,014050,PIURO,1903
28-08-2023,LOMBARDIA,SONDRIO,014051,POGGIRIDENTI,1821
28-08-2023,LOMBARDIA,SONDRIO,014052,PONTE IN VALTELLINA,2222
28-08-2023,LOMBARDIA,SONDRIO,014053,POSTALESIO,661
28-08-2023,LOMBARDIA,SONDRIO,014054,PRATA CAMPORTACCIO,2942
28-08-2023,LOMBARDIA,SONDRIO,014055,RASURA,286
28-08-2023,LOMBARDIA,SONDRIO,014056,ROGOLO,570
28-08-2023,LOMBARDIA,SONDRIO,014057,SAMOLACO,2896
28-08-2023,LOMBARDIA,SONDRIO,014058,SAN GIACOMO FILIPPO,375
28-08-2023,LOMBARDIA,SONDRIO,014059,SERNIO,490
28-08-2023,LOMBARDIA,SONDRIO,014060,SONDALO,3893
28-08-2023,LOMBARDIA,SONDRIO,014061,SONDRIO,21254
28-08-2023,LOMBARDIA,SONDRIO,014062,SPRIANA,84
28-08-2023,LOMBARDIA,SONDRIO,014063,TALAMONA,4607
28-08-2023,LOMBARDIA,SONDRIO,014064,TARTANO,207
28-08-2023,LOMBARDIA,SONDRIO,014065,TEGLIO,4616
28-08-2023,LOMBARDIA,SONDRIO,014066,TIRANO,8857
28-08-2023,LOMBARDIA,SONDRIO,014067,TORRE DI SANTA MARIA,733
28-08-2023,LOMBARDIA,SONDRIO,014068,TOVO DI SANT'AGATA,616
28-08-2023,LOMBARDIA,SONDRIO,014069,TRAONA,2862
28-08-2023,LOMBARDIA,SONDRIO,014070,TRESIVIO,2043
28-08-2023,LOMBARDIA,SONDRIO,014074,VAL MASINO,836
28-08-2023,LOMBARDIA,SONDRIO,014071,VALDIDENTRO,4194
28-08-2023,LOMBARDIA,SONDRIO,014072,VALDISOTTO,3584
28-08-2023,LOMBARDIA,SONDRIO,014073,VALFURVA,2473
28-08-2023,LOMBARDIA,SONDRIO,014075,VERCEIA,1070
28-08-2023,LOMBARDIA,SONDRIO,014076,VERVIO,199
28-08-2023,LOMBARDIA,SONDRIO,014077,VILLA DI CHIAVENNA,950
28-08-2023,LOMBARDIA,SONDRIO,014078,VILLA DI TIRANO,3011
28-08-2023,LOMBARDIA,VARESE,012001,AGRA,393
28-08-2023,LOMBARDIA,VARESE,012002,ALBIZZATE,5180
28-08-2023,LOMBARDIA,VARESE,012003,ANGERA,5445
28-08-2023,LOMBARDIA,VARESE,012004,ARCISATE,9980
28-08-2023,LOMBARDIA,VARESE,012005,ARSAGO SEPRIO,4754
28-08-2023,LOMBARDIA,VARESE,012006,AZZATE,4653
28-08-2023,LOMBARDIA,VARESE,012007,AZZIO,766
28-08-2023,LOMBARDIA,VARESE,012008,BARASSO,1679
28-08-2023,LOMBARDIA,VARESE,012144,BARDELLO CON MALGESSO E BREGANO,3650
28-08-2023,LOMBARDIA,VARESE,012010,BEDERO VALCUVIA,667
28-08-2023,LOMBARDIA,VARESE,012011,BESANO,2525
28-08-2023,LOMBARDIA,VARESE,012012,BESNATE,5490
28-08-2023,LOMBARDIA,VARESE,012013,BESOZZO,8885
28-08-2023,LOMBARDIA,VARESE,012014,BIANDRONNO,3186
28-08-2023,LOMBARDIA,VARESE,012015,BISUSCHIO,4340
28-08-2023,LOMBARDIA,VARESE,012016,BODIO LOMNAGO,2255
28-08-2023,LOMBARDIA,VARESE,012017,BREBBIA,3133
28-08-2023,LOMBARDIA,VARESE,012019,BRENTA,1742
28-08-2023,LOMBARDIA,VARESE,012020,BREZZO DI BEDERO,1214
28-08-2023,LOMBARDIA,VARESE,012021,BRINZIO,770
28-08-2023,LOMBARDIA,VARESE,012022,BRISSAGO-VALTRAVAGLIA,1301
28-08-2023,LOMBARDIA,VARESE,012023,BRUNELLO,935
28-08-2023,LOMBARDIA,VARESE,012024,BRUSIMPIANO,1191
28-08-2023,LOMBARDIA,VARESE,012025,BUGUGGIATE,3144
28-08-2023,LOMBARDIA,VARESE,012026,BUSTO ARSIZIO,83800
28-08-2023,LOMBARDIA,VARESE,012027,CADEGLIANO-VICONAGO,2251
28-08-2023,LOMBARDIA,VARESE,012143,CADREZZATE CON OSMATE,2724
28-08-2023,LOMBARDIA,VARESE,012029,CAIRATE,7852
28-08-2023,LOMBARDIA,VARESE,012030,CANTELLO,4813
28-08-2023,LOMBARDIA,VARESE,012031,CARAVATE,2558
28-08-2023,LOMBARDIA,VARESE,012032,CARDANO AL CAMPO,14894
28-08-2023,LOMBARDIA,VARESE,012033,CARNAGO,6637
28-08-2023,LOMBARDIA,VARESE,012034,CARONNO PERTUSELLA,18318
28-08-2023,LOMBARDIA,VARESE,012035,CARONNO VARESINO,4843
28-08-2023,LOMBARDIA,VARESE,012036,CASALE LITTA,2793
28-08-2023,LOMBARDIA,VARESE,012037,CASALZUIGNO,1384
28-08-2023,LOMBARDIA,VARESE,012038,CASCIAGO,3634
28-08-2023,LOMBARDIA,VARESE,012039,CASORATE SEMPIONE,5663
28-08-2023,LOMBARDIA,VARESE,012040,CASSANO MAGNAGO,21429
28-08-2023,LOMBARDIA,VARESE,012041,CASSANO VALCUVIA,646
28-08-2023,LOMBARDIA,VARESE,012042,CASTELLANZA,13948
28-08-2023,LOMBARDIA,VARESE,012043,CASTELLO CABIAGLIO,575
28-08-2023,LOMBARDIA,VARESE,012044,CASTELSEPRIO,1327
28-08-2023,LOMBARDIA,VARESE,012045,CASTELVECCANA,1872
28-08-2023,LOMBARDIA,VARESE,012046,CASTIGLIONE OLONA,7548
28-08-2023,LOMBARDIA,VARESE,012047,CASTRONNO,5057
28-08-2023,LOMBARDIA,VARESE,012048,CAVARIA CON PREMEZZO,5668
28-08-2023,LOMBARDIA,VARESE,012049,CAZZAGO BRABBIA,786
28-08-2023,LOMBARDIA,VARESE,012050,CISLAGO,10460
28-08-2023,LOMBARDIA,VARESE,012051,CITTIGLIO,3872
28-08-2023,LOMBARDIA,VARESE,012052,CLIVIO,2032
28-08-2023,LOMBARDIA,VARESE,012053,COCQUIO-TREVISAGO,4661
28-08-2023,LOMBARDIA,VARESE,012054,COMABBIO,1203
28-08-2023,LOMBARDIA,VARESE,012055,COMERIO,2875
28-08-2023,LOMBARDIA,VARESE,012056,CREMENAGA,796
28-08-2023,LOMBARDIA,VARESE,012057,CROSIO DELLA VALLE,631
28-08-2023,LOMBARDIA,VARESE,012058,CUASSO AL MONTE,3576
28-08-2023,LOMBARDIA,VARESE,012059,CUGLIATE-FABIASCO,3141
28-08-2023,LOMBARDIA,VARESE,012060,CUNARDO,2976
28-08-2023,LOMBARDIA,VARESE,012061,CURIGLIA CON MONTEVIASCO,150
28-08-2023,LOMBARDIA,VARESE,012062,CUVEGLIO,3385
28-08-2023,LOMBARDIA,VARESE,012063,CUVIO,1655
28-08-2023,LOMBARDIA,VARESE,012064,DAVERIO,3093
28-08-2023,LOMBARDIA,VARESE,012065,DUMENZA,1467
28-08-2023,LOMBARDIA,VARESE,012066,DUNO,152
28-08-2023,LOMBARDIA,VARESE,012067,FAGNANO OLONA,12572
28-08-2023,LOMBARDIA,VARESE,012068,FERNO,6725
28-08-2023,LOMBARDIA,VARESE,012069,FERRERA DI VARESE,683
28-08-2023,LOMBARDIA,VARESE,012070,GALLARATE,53550
28-08-2023,LOMBARDIA,VARESE,012071,GALLIATE LOMBARDO,1017
28-08-2023,LOMBARDIA,VARESE,012072,GAVIRATE,9223
28-08-2023,LOMBARDIA,VARESE,012073,GAZZADA SCHIANNO,4614
28-08-2023,LOMBARDIA,VARESE,012074,GEMONIO,2849
28-08-2023,LOMBARDIA,VARESE,012075,GERENZANO,11002
28-08-2023,LOMBARDIA,VARESE,012076,GERMIGNAGA,3784
28-08-2023,LOMBARDIA,VARESE,012077,GOLASECCA,2641
28-08-2023,LOMBARDIA,VARESE,012078,GORLA MAGGIORE,4862
28-08-2023,LOMBARDIA,VARESE,012079,GORLA MINORE,8183
28-08-2023,LOMBARDIA,VARESE,012080,GORNATE OLONA,2164
28-08-2023,LOMBARDIA,VARESE,012081,GRANTOLA,1258
28-08-2023,LOMBARDIA,VARESE,012082,INARZO,1065
28-08-2023,LOMBARDIA,VARESE,012083,INDUNO OLONA,10396
28-08-2023,LOMBARDIA,VARESE,012084,ISPRA,5393
28-08-2023,LOMBARDIA,VARESE,012085,JERAGO CON ORAGO,5221
28-08-2023,LOMBARDIA,VARESE,012086,LAVENA PONTE TRESA,5880
28-08-2023,LOMBARDIA,VARESE,012087,LAVENO-MOMBELLO,8439
28-08-2023,LOMBARDIA,VARESE,012088,LEGGIUNO,3596
28-08-2023,LOMBARDIA,VARESE,012089,LONATE CEPPINO,5105
28-08-2023,LOMBARDIA,VARESE,012090,LONATE POZZOLO,11478
28-08-2023,LOMBARDIA,VARESE,012091,LOZZA,1192
28-08-2023,LOMBARDIA,VARESE,012092,LUINO,14473
28-08-2023,LOMBARDIA,VARESE,012093,LUVINATE,1347
28-08-2023,LOMBARDIA,VARESE,012142,MACCAGNO CON PINO E VEDDASCA,2447
28-08-2023,LOMBARDIA,VARESE,012096,MALNATE,16622
28-08-2023,LOMBARDIA,VARESE,012097,MARCHIROLO,3644
28-08-2023,LOMBARDIA,VARESE,012098,MARNATE,8139
28-08-2023,LOMBARDIA,VARESE,012099,MARZIO,307
28-08-2023,LOMBARDIA,VARESE,012100,MASCIAGO PRIMO,297
28-08-2023,LOMBARDIA,VARESE,012101,MERCALLO,1810
28-08-2023,LOMBARDIA,VARESE,012102,MESENZANA,1719
28-08-2023,LOMBARDIA,VARESE,012103,MONTEGRINO VALTRAVAGLIA,1497
28-08-2023,LOMBARDIA,VARESE,012104,MONVALLE,1944
28-08-2023,LOMBARDIA,VARESE,012105,MORAZZONE,4346
28-08-2023,LOMBARDIA,VARESE,012106,MORNAGO,4878
28-08-2023,LOMBARDIA,VARESE,012107,OGGIONA CON SANTO STEFANO,4381
28-08-2023,LOMBARDIA,VARESE,012108,OLGIATE OLONA,12761
28-08-2023,LOMBARDIA,VARESE,012109,ORIGGIO,8015
28-08-2023,LOMBARDIA,VARESE,012110,ORINO,837
28-08-2023,LOMBARDIA,VARESE,012113,PORTO CERESIO,2918
28-08-2023,LOMBARDIA,VARESE,012114,PORTO VALTRAVAGLIA,2310
28-08-2023,LOMBARDIA,VARESE,012115,RANCIO VALCUVIA,924
28-08-2023,LOMBARDIA,VARESE,012116,RANCO,1266
28-08-2023,LOMBARDIA,VARESE,012117,SALTRIO,3031
28-08-2023,LOMBARDIA,VARESE,012118,SAMARATE,16163
28-08-2023,LOMBARDIA,VARESE,012141,SANGIANO,1460
28-08-2023,LOMBARDIA,VARESE,012119,SARONNO,38899
28-08-2023,LOMBARDIA,VARESE,012120,SESTO CALENDE,11162
28-08-2023,LOMBARDIA,VARESE,012121,SOLBIATE ARNO,4029
28-08-2023,LOMBARDIA,VARESE,012122,SOLBIATE OLONA,5418
28-08-2023,LOMBARDIA,VARESE,012123,SOMMA LOMBARDO,17922
28-08-2023,LOMBARDIA,VARESE,012124,SUMIRAGO,6025
28-08-2023,LOMBARDIA,VARESE,012125,TAINO,3639
28-08-2023,LOMBARDIA,VARESE,012126,TERNATE,2522
28-08-2023,LOMBARDIA,VARESE,012127,TRADATE,19074
28-08-2023,LOMBARDIA,VARESE,012128,TRAVEDONA-MONATE,3940
28-08-2023,LOMBARDIA,VARESE,012129,TRONZANO LAGO MAGGIORE,238
28-08-2023,LOMBARDIA,VARESE,012130,UBOLDO,11006
28-08-2023,LOMBARDIA,VARESE,012131,VALGANNA,1597
28-08-2023,LOMBARDIA,VARESE,012132,VARANO BORGHI,2492
28-08-2023,LOMBARDIA,VARESE,012133,VARESE,79488
28-08-2023,LOMBARDIA,VARESE,012134,VEDANO OLONA,7437
28-08-2023,LOMBARDIA,VARESE,012136,VENEGONO INFERIORE,5977
28-08-2023,LOMBARDIA,VARESE,012137,VENEGONO SUPERIORE,7394
28-08-2023,LOMBARDIA,VARESE,012138,VERGIATE,8663
28-08-2023,LOMBARDIA,VARESE,012139,VIGGIÙ,5259
28-08-2023,LOMBARDIA,VARESE,012140,VIZZOLA TICINO,588
28-08-2023,MARCHE,ANCONA,042001,AGUGLIANO,4643
28-08-2023,MARCHE,ANCONA,042002,ANCONA,100244
28-08-2023,MARCHE,ANCONA,042003,ARCEVIA,4241
28-08-2023,MARCHE,ANCONA,042004,BARBARA,1279
28-08-2023,MARCHE,ANCONA,042005,BELVEDERE OSTRENSE,2115
28-08-2023,MARCHE,ANCONA,042006,CAMERANO,7100
28-08-2023,MARCHE,ANCONA,042007,CAMERATA PICENA,2483
28-08-2023,MARCHE,ANCONA,042008,CASTELBELLINO,4957
28-08-2023,MARCHE,ANCONA,042010,CASTELFIDARDO,18552
28-08-2023,MARCHE,ANCONA,042011,CASTELLEONE DI SUASA,1555
28-08-2023,MARCHE,ANCONA,042012,CASTELPLANIO,3568
28-08-2023,MARCHE,ANCONA,042013,CERRETO D'ESI,3451
28-08-2023,MARCHE,ANCONA,042014,CHIARAVALLE,14407
28-08-2023,MARCHE,ANCONA,042015,CORINALDO,4781
28-08-2023,MARCHE,ANCONA,042016,CUPRAMONTANA,4378
28-08-2023,MARCHE,ANCONA,042017,FABRIANO,29190
28-08-2023,MARCHE,ANCONA,042018,FALCONARA MARITTIMA,25851
28-08-2023,MARCHE,ANCONA,042019,FILOTTRANO,8953
28-08-2023,MARCHE,ANCONA,042020,GENGA,1693
28-08-2023,MARCHE,ANCONA,042021,JESI,39665
28-08-2023,MARCHE,ANCONA,042022,LORETO,13075
28-08-2023,MARCHE,ANCONA,042023,MAIOLATI SPONTINI,6036
28-08-2023,MARCHE,ANCONA,042024,MERGO,988
28-08-2023,MARCHE,ANCONA,042025,MONSANO,3265
28-08-2023,MARCHE,ANCONA,042029,MONTE ROBERTO,3000
28-08-2023,MARCHE,ANCONA,042030,MONTE SAN VITO,6702
28-08-2023,MARCHE,ANCONA,042026,MONTECAROTTO,1849
28-08-2023,MARCHE,ANCONA,042027,MONTEMARCIANO,9830
28-08-2023,MARCHE,ANCONA,042031,MORRO D'ALBA,1807
28-08-2023,MARCHE,ANCONA,042032,NUMANA,3758
28-08-2023,MARCHE,ANCONA,042033,OFFAGNA,2091
28-08-2023,MARCHE,ANCONA,042034,OSIMO,35164
28-08-2023,MARCHE,ANCONA,042035,OSTRA,6312
28-08-2023,MARCHE,ANCONA,042036,OSTRA VETERE,3096
28-08-2023,MARCHE,ANCONA,042037,POGGIO SAN MARCELLO,692
28-08-2023,MARCHE,ANCONA,042038,POLVERIGI,4588
28-08-2023,MARCHE,ANCONA,042040,ROSORA,1827
28-08-2023,MARCHE,ANCONA,042041,SAN MARCELLO,2007
28-08-2023,MARCHE,ANCONA,042042,SAN PAOLO DI JESI,909
28-08-2023,MARCHE,ANCONA,042043,SANTA MARIA NUOVA,3965
28-08-2023,MARCHE,ANCONA,042044,SASSOFERRATO,6878
28-08-2023,MARCHE,ANCONA,042045,SENIGALLIA,44316
28-08-2023,MARCHE,ANCONA,042046,SERRA DE' CONTI,3584
28-08-2023,MARCHE,ANCONA,042047,SERRA SAN QUIRICO,2593
28-08-2023,MARCHE,ANCONA,042048,SIROLO,4102
28-08-2023,MARCHE,ANCONA,042049,STAFFOLO,2142
28-08-2023,MARCHE,ANCONA,042050,TRECASTELLI,7612
28-08-2023,MARCHE,ASCOLI PICENO,044001,ACQUASANTA TERME,2466
28-08-2023,MARCHE,ASCOLI PICENO,044002,ACQUAVIVA PICENA,3623
28-08-2023,MARCHE,ASCOLI PICENO,044005,APPIGNANO DEL TRONTO,1658
28-08-2023,MARCHE,ASCOLI PICENO,044006,ARQUATA DEL TRONTO,971
28-08-2023,MARCHE,ASCOLI PICENO,044007,ASCOLI PICENO,45987
28-08-2023,MARCHE,ASCOLI PICENO,044010,CARASSAI,986
28-08-2023,MARCHE,ASCOLI PICENO,044011,CASTEL DI LAMA,8436
28-08-2023,MARCHE,ASCOLI PICENO,044012,CASTIGNANO,2542
28-08-2023,MARCHE,ASCOLI PICENO,044013,CASTORANO,2234
28-08-2023,MARCHE,ASCOLI PICENO,044014,COLLI DEL TRONTO,3668
28-08-2023,MARCHE,ASCOLI PICENO,044015,COMUNANZA,2952
28-08-2023,MARCHE,ASCOLI PICENO,044016,COSSIGNANO,856
28-08-2023,MARCHE,ASCOLI PICENO,044017,CUPRA MARITTIMA,5449
28-08-2023,MARCHE,ASCOLI PICENO,044020,FOLIGNANO,8762
28-08-2023,MARCHE,ASCOLI PICENO,044021,FORCE,1122
28-08-2023,MARCHE,ASCOLI PICENO,044023,GROTTAMMARE,15908
28-08-2023,MARCHE,ASCOLI PICENO,044027,MALTIGNANO,2219
28-08-2023,MARCHE,ASCOLI PICENO,044029,MASSIGNANO,1621
28-08-2023,MARCHE,ASCOLI PICENO,044031,MONSAMPOLO DEL TRONTO,4463
28-08-2023,MARCHE,ASCOLI PICENO,044032,MONTALTO DELLE MARCHE,1882
28-08-2023,MARCHE,ASCOLI PICENO,044034,MONTEDINOVE,459
28-08-2023,MARCHE,ASCOLI PICENO,044036,MONTEFIORE DELL'ASO,1981
28-08-2023,MARCHE,ASCOLI PICENO,044038,MONTEGALLO,411
28-08-2023,MARCHE,ASCOLI PICENO,044044,MONTEMONACO,539
28-08-2023,MARCHE,ASCOLI PICENO,044045,MONTEPRANDONE,13094
28-08-2023,MARCHE,ASCOLI PICENO,044054,OFFIDA,4656
28-08-2023,MARCHE,ASCOLI PICENO,044056,PALMIANO,156
28-08-2023,MARCHE,ASCOLI PICENO,044063,RIPATRANSONE,4122
28-08-2023,MARCHE,ASCOLI PICENO,044064,ROCCAFLUVIONE,1852
28-08-2023,MARCHE,ASCOLI PICENO,044065,ROTELLA,789
28-08-2023,MARCHE,ASCOLI PICENO,044066,SAN BENEDETTO DEL TRONTO,47687
28-08-2023,MARCHE,ASCOLI PICENO,044071,SPINETOLI,7255
28-08-2023,MARCHE,ASCOLI PICENO,044073,VENAROTTA,1886
28-08-2023,MARCHE,FERMO,109001,ALTIDONA,3575
28-08-2023,MARCHE,FERMO,109002,AMANDOLA,3302
28-08-2023,MARCHE,FERMO,109003,BELMONTE PICENO,567
28-08-2023,MARCHE,FERMO,109004,CAMPOFILONE,1905
28-08-2023,MARCHE,FERMO,109005,FALERONE,3172
28-08-2023,MARCHE,FERMO,109006,FERMO,36237
28-08-2023,MARCHE,FERMO,109007,FRANCAVILLA D'ETE,915
28-08-2023,MARCHE,FERMO,109008,GROTTAZZOLINA,3219
28-08-2023,MARCHE,FERMO,109009,LAPEDONA,1159
28-08-2023,MARCHE,FERMO,109010,MAGLIANO DI TENNA,1441
28-08-2023,MARCHE,FERMO,109011,MASSA FERMANA,878
28-08-2023,MARCHE,FERMO,109012,MONSAMPIETRO MORICO,593
28-08-2023,MARCHE,FERMO,109013,MONTAPPONE,1561
28-08-2023,MARCHE,FERMO,109016,MONTE GIBERTO,728
28-08-2023,MARCHE,FERMO,109021,MONTE RINALDO,316
28-08-2023,MARCHE,FERMO,109023,MONTE SAN PIETRANGELI,2241
28-08-2023,MARCHE,FERMO,109024,MONTE URANO,7888
28-08-2023,MARCHE,FERMO,109025,MONTE VIDON COMBATTE,400
28-08-2023,MARCHE,FERMO,109026,MONTE VIDON CORRADO,673
28-08-2023,MARCHE,FERMO,109014,MONTEFALCONE APPENNINO,366
28-08-2023,MARCHE,FERMO,109015,MONTEFORTINO,1049
28-08-2023,MARCHE,FERMO,109017,MONTEGIORGIO,6361
28-08-2023,MARCHE,FERMO,109018,MONTEGRANARO,12601
28-08-2023,MARCHE,FERMO,109019,MONTELEONE DI FERMO,354
28-08-2023,MARCHE,FERMO,109020,MONTELPARO,704
28-08-2023,MARCHE,FERMO,109022,MONTERUBBIANO,2033
28-08-2023,MARCHE,FERMO,109027,MONTOTTONE,889
28-08-2023,MARCHE,FERMO,109028,MORESCO,516
28-08-2023,MARCHE,FERMO,109029,ORTEZZANO,743
28-08-2023,MARCHE,FERMO,109030,PEDASO,2866
28-08-2023,MARCHE,FERMO,109031,PETRITOLI,2175
28-08-2023,MARCHE,FERMO,109032,PONZANO DI FERMO,1634
28-08-2023,MARCHE,FERMO,109033,PORTO SAN GIORGIO,15887
28-08-2023,MARCHE,FERMO,109034,PORTO SANT'ELPIDIO,26346
28-08-2023,MARCHE,FERMO,109035,RAPAGNANO,1935
28-08-2023,MARCHE,FERMO,109037,SANT'ELPIDIO A MARE,16734
28-08-2023,MARCHE,FERMO,109036,SANTA VITTORIA IN MATENANO,1160
28-08-2023,MARCHE,FERMO,109038,SERVIGLIANO,2221
28-08-2023,MARCHE,FERMO,109039,SMERILLO,337
28-08-2023,MARCHE,FERMO,109040,TORRE SAN PATRIZIO,1840
28-08-2023,MARCHE,MACERATA,043002,APIRO,2032
28-08-2023,MARCHE,MACERATA,043003,APPIGNANO,4089
28-08-2023,MARCHE,MACERATA,043004,BELFORTE DEL CHIENTI,1868
28-08-2023,MARCHE,MACERATA,043005,BOLOGNOLA,144
28-08-2023,MARCHE,MACERATA,043006,CALDAROLA,1594
28-08-2023,MARCHE,MACERATA,043007,CAMERINO,6194
28-08-2023,MARCHE,MACERATA,043008,CAMPOROTONDO DI FIASTRONE,475
28-08-2023,MARCHE,MACERATA,043009,CASTELRAIMONDO,4432
28-08-2023,MARCHE,MACERATA,043010,CASTELSANTANGELO SUL NERA,222
28-08-2023,MARCHE,MACERATA,043011,CESSAPALOMBO,441
28-08-2023,MARCHE,MACERATA,043012,CINGOLI,9627
28-08-2023,MARCHE,MACERATA,043013,CIVITANOVA MARCHE,42654
28-08-2023,MARCHE,MACERATA,043014,COLMURANO,1176
28-08-2023,MARCHE,MACERATA,043015,CORRIDONIA,14795
28-08-2023,MARCHE,MACERATA,043016,ESANATOGLIA,1924
28-08-2023,MARCHE,MACERATA,043017,FIASTRA,613
28-08-2023,MARCHE,MACERATA,043019,FIUMINATA,1280
28-08-2023,MARCHE,MACERATA,043020,GAGLIOLE,518
28-08-2023,MARCHE,MACERATA,043021,GUALDO,727
28-08-2023,MARCHE,MACERATA,043022,LORO PICENO,2157
28-08-2023,MARCHE,MACERATA,043023,MACERATA,40839
28-08-2023,MARCHE,MACERATA,043024,MATELICA,9157
28-08-2023,MARCHE,MACERATA,043025,MOGLIANO,4311
28-08-2023,MARCHE,MACERATA,043027,MONTE CAVALLO,103
28-08-2023,MARCHE,MACERATA,043031,MONTE SAN GIUSTO,7501
28-08-2023,MARCHE,MACERATA,043032,MONTE SAN MARTINO,688
28-08-2023,MARCHE,MACERATA,043026,MONTECASSIANO,6831
28-08-2023,MARCHE,MACERATA,043028,MONTECOSARO,7434
28-08-2023,MARCHE,MACERATA,043029,MONTEFANO,3351
28-08-2023,MARCHE,MACERATA,043030,MONTELUPONE,3400
28-08-2023,MARCHE,MACERATA,043033,MORROVALLE,9861
28-08-2023,MARCHE,MACERATA,043034,MUCCIA,806
28-08-2023,MARCHE,MACERATA,043035,PENNA SAN GIOVANNI,934
28-08-2023,MARCHE,MACERATA,043036,PETRIOLO,1830
28-08-2023,MARCHE,MACERATA,043038,PIEVE TORINA,1255
28-08-2023,MARCHE,MACERATA,043039,PIORACO,971
28-08-2023,MARCHE,MACERATA,043040,POGGIO SAN VICINO,223
28-08-2023,MARCHE,MACERATA,043041,POLLENZA,6269
28-08-2023,MARCHE,MACERATA,043042,PORTO RECANATI,12602
28-08-2023,MARCHE,MACERATA,043043,POTENZA PICENA,15693
28-08-2023,MARCHE,MACERATA,043044,RECANATI,20848
28-08-2023,MARCHE,MACERATA,043045,RIPE SAN GINESIO,805
28-08-2023,MARCHE,MACERATA,043046,SAN GINESIO,3094
28-08-2023,MARCHE,MACERATA,043047,SAN SEVERINO MARCHE,11860
28-08-2023,MARCHE,MACERATA,043048,SANT'ANGELO IN PONTANO,1280
28-08-2023,MARCHE,MACERATA,043049,SARNANO,3073
28-08-2023,MARCHE,MACERATA,043050,SEFRO,448
28-08-2023,MARCHE,MACERATA,043051,SERRAPETRONA,893
28-08-2023,MARCHE,MACERATA,043052,SERRAVALLE DI CHIENTI,1063
28-08-2023,MARCHE,MACERATA,043053,TOLENTINO,17905
28-08-2023,MARCHE,MACERATA,043054,TREIA,9084
28-08-2023,MARCHE,MACERATA,043055,URBISAGLIA,2407
28-08-2023,MARCHE,MACERATA,043056,USSITA,365
28-08-2023,MARCHE,MACERATA,043058,VALFORNACE,898
28-08-2023,MARCHE,MACERATA,043057,VISSO,955
28-08-2023,MARCHE,PESARO E URBINO,041001,ACQUALAGNA,4166
28-08-2023,MARCHE,PESARO E URBINO,041002,APECCHIO,1692
28-08-2023,MARCHE,PESARO E URBINO,041005,BELFORTE ALL'ISAURO,730
28-08-2023,MARCHE,PESARO E URBINO,041006,BORGO PACE,530
28-08-2023,MARCHE,PESARO E URBINO,041007,CAGLI,8045
28-08-2023,MARCHE,PESARO E URBINO,041008,CANTIANO,2032
28-08-2023,MARCHE,PESARO E URBINO,041009,CARPEGNA,1696
28-08-2023,MARCHE,PESARO E URBINO,041010,CARTOCETO,8071
28-08-2023,MARCHE,PESARO E URBINO,041069,COLLI AL METAURO,12411
28-08-2023,MARCHE,PESARO E URBINO,041013,FANO,60272
28-08-2023,MARCHE,PESARO E URBINO,041014,FERMIGNANO,8332
28-08-2023,MARCHE,PESARO E URBINO,041015,FOSSOMBRONE,9132
28-08-2023,MARCHE,PESARO E URBINO,041016,FRATTE ROSA,846
28-08-2023,MARCHE,PESARO E URBINO,041017,FRONTINO,295
28-08-2023,MARCHE,PESARO E URBINO,041018,FRONTONE,1221
28-08-2023,MARCHE,PESARO E URBINO,041019,GABICCE MARE,5545
28-08-2023,MARCHE,PESARO E URBINO,041020,GRADARA,4880
28-08-2023,MARCHE,PESARO E URBINO,041021,ISOLA DEL PIANO,535
28-08-2023,MARCHE,PESARO E URBINO,041022,LUNANO,1428
28-08-2023,MARCHE,PESARO E URBINO,041023,MACERATA FELTRIA,1910
28-08-2023,MARCHE,PESARO E URBINO,041025,MERCATELLO SUL METAURO,1324
28-08-2023,MARCHE,PESARO E URBINO,041026,MERCATINO CONCA,1052
28-08-2023,MARCHE,PESARO E URBINO,041027,MOMBAROCCIO,2114
28-08-2023,MARCHE,PESARO E URBINO,041028,MONDAVIO,3646
28-08-2023,MARCHE,PESARO E URBINO,041029,MONDOLFO,14323
